,userid,name,editcount,registration,gender,editor,checkuser,ipblock-exempt,autoconfirmed,oversight,user,interface-admin,bureaucrat,noratelimit,import,autoreview,sysop
2692,106471,Mik81,2881,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2693,1329040,Nyan Dog,4263,2011-11-19T17:39:07Z,male,True,False,False,True,False,True,False,False,False,False,False,False
2694,2156314,Michaelsy2015,96,2015-04-30T10:51:59Z,male,False,False,False,True,False,True,False,False,False,False,False,False
2695,166121,OS,22835,2005-12-22T06:54:02Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2696,239250,MichaelSchoenitzer,8745,2006-06-17T21:36:02Z,unknown,True,False,True,True,False,True,False,False,True,False,True,False
2697,31185,Obersachse,10598,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2698,80497,Michael Kümmling,3271,,male,True,False,False,True,False,True,False,False,False,False,True,False
2699,97840,Mi.Fe,569,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
2700,82642,Mfranck,5277,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2701,1255659,Mfgsu,5694,2011-07-05T21:03:47Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2702,1348010,Metrophil,8791,2011-12-26T21:26:35Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2703,2055083,Methodios,45836,2015-01-06T09:45:36Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2704,283999,Niteshift,41585,2006-10-01T10:19:06Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2705,1584090,Molekularbiologe,1724,2013-01-17T14:30:03Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2706,43995,Olaf Simons,12203,,male,True,False,False,True,False,True,False,False,False,False,True,False
2707,384796,Montrone,158,2007-04-16T01:15:08Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2708,103007,Nanouk,7278,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2709,670400,NamenloseIP,1601,2008-12-23T12:18:09Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2710,180142,Nallchen,320,2006-01-29T15:07:57Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2711,359043,Neojesus,11289,2007-02-21T20:43:46Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2712,2308381,Neoleviathan,122,2015-11-24T17:27:17Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2713,1361263,Naboo N1 Starfighter,2301,2012-01-18T19:22:07Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2714,162930,NSX-Racer,15111,,male,True,False,False,True,False,True,False,False,False,False,True,False
2715,821869,Nephiliskos,29983,2009-09-03T07:26:52Z,male,True,False,False,True,False,True,False,False,False,False,False,False
2716,14076,Nepomucki,46919,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
2717,170944,Mäfä,2839,2006-01-07T21:16:02Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2718,600040,Myself488,3739,2008-08-22T09:50:15Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2719,212646,Mwmahlberg,2001,2006-04-18T17:09:49Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2720,219415,Muellersmattes,1912,2006-05-04T12:53:36Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2721,680,Nick B.,1309,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2722,560663,Mrilabs,10033,2008-05-21T22:15:47Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2723,30424,Mow-Cow,1753,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2724,1501646,Motte001,1056,2012-09-15T22:03:13Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2725,440509,Mot2,404,2007-08-19T14:12:58Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2726,36161,Nightwish62,5159,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2727,73173,Morgul,153,,male,False,False,False,True,False,True,False,False,False,False,True,False
2728,330581,Nihonsuku,614,2007-01-04T17:04:51Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2729,20840,Morem,56,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2730,32894,Mordechai,472,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2731,318119,MorbZ,925,2006-12-09T22:40:56Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2732,29670,Nikolaus~dewiki,1281,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
2733,439006,Okin,5670,2007-08-15T15:14:31Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2734,45897,Menphrad,4611,,male,True,False,False,True,False,True,False,False,False,False,True,False
2735,417536,Lutheraner,206847,2007-06-25T15:51:20Z,male,True,False,True,True,False,True,False,False,False,False,True,False
2736,321682,Mangomix,6963,2006-12-16T15:31:33Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2737,1414485,Majoritems,2487,2012-04-18T20:24:18Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2738,28633,Maikel,10250,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
2739,384084,Paulae,60792,2007-04-14T08:07:42Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2740,89408,Paulimausi,373,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2741,276656,Paunaro,1035,2006-09-12T15:42:03Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2742,1297844,Pc3021,1291,2011-09-22T16:49:50Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2743,71855,Pcb,577,,unknown,False,False,False,True,False,True,False,False,False,False,True,False
2744,246544,Ma'am,276,2006-07-05T14:06:08Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2745,1935933,MWExpert,3360,2014-08-18T01:33:27Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2746,2581,MSchnitzler2000,15773,,male,True,False,False,True,False,True,False,False,False,False,True,False
2747,2650730,MHiero,35,2017-05-02T10:10:04Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2748,32078,Penta,18336,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
2749,995197,MFleischhacker,11486,2010-05-15T14:49:53Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2750,685257,MEW,1445,2009-01-17T18:22:52Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2751,13682,MD!,1696,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2752,3212,Perlentaucher,331,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2753,1224914,Peshay159,1551,2011-05-12T11:36:59Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2754,797561,Peter B. Liebig,992,2009-07-24T16:35:24Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2755,187040,MARK,24467,2006-02-15T10:35:29Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
2756,33910,M@rkus,2213,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2757,66028,Peter Steinberg,4723,,male,True,False,False,True,False,True,False,False,False,False,True,False
2758,2141993,M1712,1532,2015-04-17T19:34:42Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2759,1427951,M-B,69683,2012-05-12T15:37:42Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2760,119067,PetrusSilesius,5133,,male,True,False,False,True,False,True,False,False,False,False,True,False
2761,496176,Lysippos,30270,2008-01-02T09:10:23Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2762,1797343,Passauer Andreas,20347,2014-01-08T03:30:15Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2763,101887,PartnerSweeny,978,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2764,63252,Menmo,94,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2765,1172554,Mapmarks,1295,2011-02-15T18:14:23Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2766,2807580,Melsaran,0,2017-12-13T11:22:07Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2767,23096,Olenz,4792,,male,True,False,False,True,False,True,False,False,False,False,True,False
2768,34542,Melancholie,7012,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
2769,189148,OliverDing,1951,2006-02-20T16:13:17Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2770,2238707,Mehgot,8703,2015-08-14T17:31:36Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2771,163949,MegA,1361,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2772,158687,Ollio,3068,,male,True,False,False,True,False,True,False,False,False,False,True,False
2773,784009,Medienmann,3022,2009-06-29T12:13:22Z,female,True,False,False,True,False,True,False,False,False,False,True,False
2774,178391,Optimismus,1149,2006-01-25T09:42:04Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2775,814413,OpusNovum,1021,2009-08-22T20:59:28Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2776,1173331,Max schwalbe,10523,2011-02-16T19:55:43Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2777,25594,Matthy,2886,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2778,1420074,Mathmensch,2657,2012-04-28T16:04:57Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2779,89165,Otto Knell,901,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2780,164988,Maseltov,1976,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2781,2162961,P. W. Siebert,6364,2015-05-07T12:45:01Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2782,1317657,P.oppenia,510,2011-10-30T11:43:13Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2783,3211,Martin Beesk,536,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2784,78927,Martin Be,9706,,male,True,False,False,True,False,True,False,False,False,False,True,False
2785,283344,Markus108,662,2006-09-29T08:53:16Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2786,1110288,Mark Schuhmann,1543,2010-11-17T09:50:14Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2787,195491,Mario Link,1807,2006-03-08T09:48:26Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2788,292187,Marinebanker,7812,2006-10-21T13:38:41Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
2789,32663,Marc van Woerkom,4157,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
2790,836519,Marbod Egerius,2818,2009-09-25T23:09:28Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2791,31513,Kajjo,3092,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
2792,3688,RobbyBer,2203,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2793,203837,Flip666,680,2006-03-27T17:38:37Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2794,2049921,Hartwin Wolf,1000,2014-12-31T14:18:35Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2795,793937,HarWie,5995,2009-07-17T23:01:13Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2796,17260,Haplochromis,129763,,male,True,False,False,True,False,True,False,False,False,False,True,False
2797,30446,Hans-Peter Scholz,5219,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2798,494556,Sinuspi,2079,2007-12-28T17:34:01Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2799,332168,Hans Eo,3525,2007-01-07T14:02:34Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2800,42776,Sippel2707,3979,,male,True,False,False,True,False,True,False,False,False,False,True,False
2801,352933,Hannes Röst,19304,2007-02-12T00:49:04Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
2802,1093696,Hannes 24,50841,2010-10-22T12:48:13Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2803,23480,SiriusB,2286,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2804,258526,Sithem,178,2006-08-03T00:49:31Z,unknown,False,False,False,True,False,True,False,False,False,False,True,False
2805,1068851,Sitic,4402,2010-09-11T14:26:38Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2806,322749,Skipper69,123649,2006-12-18T14:48:16Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2807,181647,HJJHolm,5089,2006-02-02T08:19:47Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2808,46830,HAL-Guandu,2860,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2809,1542555,H8149,10382,2012-11-15T06:59:33Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2810,26723,H0tte,3342,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2811,552800,H.Marxen,8366,2008-05-02T14:45:41Z,male,True,False,False,True,False,True,False,False,False,False,True,False
2812,140612,Slökmann,32251,,male,True,False,False,True,False,True,False,False,False,False,True,False
2813,544740,Gwynplain,2254,2008-04-13T20:55:08Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
2814,70744,Guty,1488,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2815,44625,Gustavf,5170,,male,True,False,False,True,False,True,False,False,False,False,True,False
2816,450818,Gunilla,2424,2007-09-12T21:59:41Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
2817,3163710,Grzeszik,98,2019-03-16T23:45:23Z,unknown,False,False,False,True,False,True,False,False,False,False,True,False
2818,12815,Soebe,6161,,male,True,False,False,True,False,True,False,False,False,False,True,False
